Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,normalized_investment_ratio,normalized_loan_burden_index,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,population_density_factor,Default_Flag,Borrower_Tier,Debt_Stress_Index,Repayment_Stress,Credit_Exposure,Liquidity_Buffer,Behavioral_Risk_Composite,Credit_Instability,Payment_Instability,Net_Cash_Flow,Obligation_Ratio,Credit_Depth
2.9390577297223337,7.439603639206816,9,8,25,7,12.010445498863875,9,13.96,13,Standard,44.83136828529699,38.94266783614944,144,Yes,9.721089154278676,7.927429835158452,Low_spent_Large_value_payments,3.8013478707487236,0.0784,0.068598,1.0,1.0,0.06943,1.0,1.0,1.0,0.06199,1.0,1,1,0.869364,1.04,0,Prime,0.04895946956663658,0.032041261061010094,44.27930187994189,0.0008298985817035676,1.0,11.111107790697412,23.59042206491295,7.63014826331819,0.030520297262890735,15
2.946106750774619,7.699973828892001,3,3,18,1,3.275693548007369,8,5.9700000000000015,8,Standard,33.20330596283018,27.548973092343964,200,Yes,5.140977481777476,7.569498263322549,High_spent_Small_value_payments,4.218962309970008,0.0286,0.008439,1.0,1.0,0.123998,1.0,1.0,1.0,0.039295,1.0,1,1,0.952252,1.08,1,Near_Prime,0.023785218404328613,0.007566097375488411,20.00967275585431,0.08388925482761399,1.0,6.748623756612458,8.825803734966732,7.968964624101079,0.007504150893063592,4
2.946106750774619,7.699973828892001,3,3,18,1,4.89690257719625,7,8.97,8,Standard,33.20330596283018,31.553922400187425,201,Yes,5.140977481777476,4.467654789190067,High_spent_Large_value_payments,4.303882558607283,0.0286,0.008439,1.0,1.0,0.149994,1.0,1.0,1.0,0.00778,1.0,1,1,0.983777,1.08,0,Near_Prime,0.023785218404328613,0.007566097375488411,21.734814340678522,0.09635726996718819,1.0,7.916352336243406,11.018449558079972,7.968964624101079,0.007504150893063592,4
2.9330236196854704,7.2628762628353885,6,3,15,3,8.126553638258418,12,4.89,2,Standard,21.236035972838724,31.909035592946104,312,Yes,7.001851432045339,7.527079529181499,High_spent_Small_value_payments,3.9845501143834117,0.014,0.03148,1.0,1.0,0.122911,1.0,1.0,0.5,0.063156,1.0,1,1,0.905321,1.08,1,Near_Prime,0.012767465342399526,0.021442256021412393,21.88313143303217,0.07062436553061995,1.0,3.298768971896919,20.06129448490075,7.477987573670251,0.0208661263233533,6
2.9204777713798995,7.021097047501327,1,5,1,2,2.8862915662398954,6,6.83,4,Good,21.51849079270158,30.419567349784646,190,No,5.0702505800653865,5.392826435805354,High_spent_Medium_value_payments,4.092050294359037,0.0205,0.017526,1.0,1.0,0.202275,1.0,1.0,0.666667,0.028492,1.0,0,2,0.953954,0.96,1,Prime,0.01793476903031409,0.014043078053810705,28.93150076911287,0.11362375701451384,0.0,5.347138043400167,7.010214847523239,7.233213716316516,0.013816097520090873,7
2.9204777713798995,7.021097047501327,1,5,1,2,2.8862915662398954,5,6.83,4,Good,21.51849079270158,40.296580610984286,191,No,5.0702505800653865,5.674691667780246,High_spent_Medium_value_payments,4.081038649949361,0.0205,0.017526,1.0,1.0,0.197575,1.0,1.0,0.666667,0.033192,1.0,0,2,0.949251,1.04,0,Prime,0.01793476903031409,0.014043078053810705,34.21575856230049,0.1119276421784145,0.0,5.347138043400167,6.3916491931183135,7.233213716316516,0.013816097520090873,7
2.9173666145455512,6.84796895406821,7,7,19,6,9.226314908579342,23,5.07,7,Bad,38.391418608284184,34.78982153993944,197,Yes,6.838408928509361,6.219255038041959,High_spent_Small_value_payments,3.961871749377462,0.0963,0.04692,1.0,1.0,0.186765,1.0,1.0,0.875,0.053522,1.0,1,0,0.899486,1.0,0,Near_Prime,0.054782835313919184,0.027066331612849864,38.28701149769518,0.0955895559323542,1.0,5.976169350383332,28.774340834773742,7.0196200270317295,0.02607308498692108,13
2.902338217154014,6.517171158522842,4,3,10,2,8.506141384958,17,11.8,7,Standard,35.73164763875507,25.77541495147188,94,Yes,3.991822908435858,6.800401024388754,Low_spent_Medium_value_payments,3.96327357000074,0.1147,0.017412,1.0,0.783333,0.270809,1.0,1.0,1.0,0.103272,1.0,1,1,0.87919,1.0,1,Subprime,0.05957541223443982,0.013970957287639215,19.211701641908217,0.13431302265457737,1.0,8.35097955299902,23.987155005061197,6.696783622340127,0.013746224181441937,5
2.902338217154014,6.517171158522842,4,3,10,2,9.050740408548094,16,11.8,7,Standard,35.73164763875507,26.41550224652845,95,Yes,3.991822908435858,5.463595771625563,Low_spent_Small_value_payments,4.06134314672569,0.1147,0.017412,1.0,0.791667,0.332518,1.0,1.0,1.0,0.051977,1.0,1,1,0.930538,1.04,0,Subprime,0.05957541223443982,0.013970957287639215,19.50231656154433,0.14783947631023545,1.0,8.35097955299902,24.437948037501492,6.696783622340127,0.013746224181441937,5
2.9546944823575574,7.922504920989181,8,5,9,6,6.665808671344885,20,16.58,10,Standard,11.789789800970992,36.34203464170722,139,Yes,9.083188751670614,7.865609440259692,Low_spent_Medium_value_payments,4.203148065183121,0.0017,0.032127,1.0,1.0,0.092984,1.0,1.0,1.0,0.034879,1.0,1,1,0.93298,1.0,0,Near_Prime,0.0016807438970051298,0.021725025693311317,32.17541497560637,0.05103138798864489,1.0,10.763948078100615,21.667556161577593,8.18546219726856,0.02113159666541832,11
2.9454770421587098,7.733891359855304,2,7,10,3,3.977944277315399,11,2.58,4,Good,24.26380286987144,28.76152739499421,222,No,8.014075431760146,9.345848546033059,Low_spent_Large_value_payments,3.921945169425481,0.0132,0.027292,1.0,1.0,0.063437,1.0,1.0,0.5,0.080952,1.0,0,2,0.891728,1.0,1,Prime,0.012100239016916075,0.01949384450418184,34.200389441619876,0.03248702453088593,0.0,3.3904558813299803,11.713708844242971,7.98723270742435,0.019028930203362077,10
2.9454770421587098,7.733891359855304,2,7,10,3,2.4625385308946277,10,2.58,6,Good,24.26380286987144,36.578239192701815,224,No,8.014075431760146,8.494481981196502,Low_spent_Large_value_payments,4.076194313208424,0.0132,0.027292,1.0,1.0,0.087517,1.0,1.0,0.75,0.056872,1.0,0,2,0.915814,1.0,0,Prime,0.012100239016916075,0.01949384450418184,39.43941724704739,0.05058938738955596,0.0,4.135523576499001,8.081594629962762,7.98723270742435,0.019028930203362077,10
2.9101088598568263,6.870785473887137,8,5,32,4,5.17676821573948,20,3.24,9,Standard,37.55440161623251,30.77530249613676,87,Yes,5.872741630211851,6.487959718231485,Low_spent_Small_value_payments,4.038413909608723,0.1088,0.030243,1.0,0.725,0.213588,1.0,1.0,1.0,0.059727,1.0,1,1,0.909967,1.04,1,Subprime,0.058153622065704534,0.020888396917527086,29.133602966041185,0.1131213756912696,1.0,5.499480535048115,18.240191256239328,7.060477851365142,0.02034532453587685,9
2.9101088598568263,6.870785473887137,8,5,32,4,6.436170544589264,20,9.24,9,Standard,37.55440161623251,24.03584985300275,88,Yes,5.872741630211851,7.645983703478006,Low_spent_Small_value_payments,3.9279787940198814,0.1088,0.030243,1.0,0.733333,0.169803,1.0,1.0,1.0,0.103512,1.0,1,1,0.866152,1.08,1,Subprime,0.058153622065704534,0.020888396917527086,25.113331663988347,0.09546092131236432,1.0,8.372274181311868,21.152036623009657,7.060477851365142,0.02034532453587685,9
2.9581834362869612,8.113488652044868,5,7,5,2,3.6379179323511006,15,5.67,2,Standard,17.028313718566768,26.47501157048493,250,No,7.94543918226066,6.9709678622249776,High_spent_Medium_value_payments,4.363004986955768,0.0035,0.01727,1.0,1.0,0.10725,1.0,1.0,0.25,0.018556,1.0,0,1,0.964167,1.04,1,Subprime,0.0034190767265889713,0.013880823327904768,32.55530333545061,0.06976875151587811,0.0,3.555183204536057,12.689645996066986,8.40573883982473,0.013659452640682763,9
2.9581834362869612,8.113488652044868,5,7,5,2,3.6379179323511006,15,5.67,2,Standard,17.028313718566768,40.303827080568375,252,No,7.94543918226066,6.825877396306501,High_spent_Large_value_payments,4.361089228168019,0.0035,0.01727,1.0,1.0,0.106777,1.0,1.0,0.25,0.017306,1.0,0,1,0.965418,1.08,0,Subprime,0.0034190767265889713,0.013880823327904768,41.76485958743967,0.0694883362512538,0.0,3.555183204536057,12.689645996066986,8.40573883982473,0.013659452640682763,9
2.9355384494330665,7.415037671614169,7,9,31,6,12.148829982982786,21,20.73,9,Bad,49.41941672374547,36.226656344628886,20,Yes,8.31198077343256,9.274147513623637,Low_spent_Small_value_payments,3.6582060549129998,0.1127,0.043637,1.0,0.166667,0.053999,1.0,1.0,0.9,0.112815,1.0,1,0,0.843488,0.96,1,Near_Prime,0.05910475939288212,0.02604786829048449,45.48095666519291,0.010043234188686356,1.0,11.219055629867723,33.68970124753888,7.628928076319009,0.025142027206397237,15
2.9355384494330665,7.415037671614169,7,9,31,6,11.29657946433063,20,17.73,13,Bad,49.41941672374547,33.491468635341825,21,Yes,8.31198077343256,9.64339604644243,Low_spent_Small_value_payments,3.4420144585990533,0.1127,0.043637,1.0,0.175,0.036038,1.0,1.0,1.0,0.130776,1.0,1,0,0.825521,1.04,1,Near_Prime,0.05910475939288212,0.02604786829048449,43.42639041026776,-0.007776922452702072,1.0,12.070771262196176,31.357739783886053,7.628928076319009,0.025142027206397237,15
2.9212038595792533,7.050442548053095,6,3,14,4,3.275693548007369,10,14.74,11,Standard,27.31476937651066,39.73211698649768,117,Yes,6.180196600941965,5.986731584038646,Low_spent_Large_value_payments,4.075117309257144,0.0364,0.028336,1.0,0.975,0.188784,1.0,1.0,1.0,0.037858,1.0,1,1,0.933768,1.0,0,Prime,0.02886305904701005,0.01999934130663378,24.989259518331146,0.10439179497486067,1.0,10.679469032784649,9.811358421093779,7.254007464492162,0.019507193418736343,7
2.9212038595792533,7.050442548053095,6,3,14,4,3.275693548007369,12,10.74,11,Standard,27.31476937651066,34.37783509597484,118,Yes,6.180196600941965,5.217209229633044,High_spent_Large_value_payments,4.064061733674448,0.0364,0.028336,1.0,0.983333,0.1844,1.0,1.0,1.0,0.025015,1.0,1,1,0.946618,0.96,0,Prime,0.02886305904701005,0.01999934130663378,22.895384028569953,0.10259817166242631,1.0,9.533955586593287,10.682101455804737,7.254007464492162,0.019507193418736343,7
2.964852037298993,8.33679227928746,2,6,8,2,1.4603611840556037,6,10.98,0,Good,26.286425100000024,26.45454790745145,217,No,8.481495874630708,11.02743713484224,Low_spent_Large_value_payments,4.058615748787727,0.0078,0.016244,1.0,1.0,0.042378,1.0,1.0,0.0,0.077408,1.0,0,2,0.906335,1.08,0,Prime,0.007406190043708213,0.01321959176517162,29.679738898323833,0.02417828079025376,0.0,0.0,4.315759796613173,8.647929912135519,0.013019919109138961,8
2.9670711280078916,8.424076185326495,8,4,11,2,8.69080568010909,10,12.94,7,Standard,31.52584421355525,41.72201510339915,325,No,7.817384241158147,8.407732496368048,High_spent_Large_value_payments,4.451947506566633,0.0113,0.011536,1.0,1.0,0.092518,1.0,1.0,1.0,0.024918,1.0,0,1,0.963541,1.08,1,Near_Prime,0.010486908002138445,0.009948189192942084,30.58263646852039,0.0643049577122795,0.0,8.645017039894267,19.481741716518645,8.746856285168027,0.009838657830774157,6
2.9670711280078916,8.424076185326495,8,4,11,2,7.731933436968239,10,7.939999999999999,7,Standard,31.52584421355525,28.91782480697284,326,No,7.817384241158147,10.269233503758162,Low_spent_Medium_value_payments,4.32860675296888,0.0113,0.011536,1.0,1.0,0.069432,1.0,1.0,1.0,0.052835,1.0,0,1,0.935622,0.96,0,Near_Prime,0.010486908002138445,0.009948189192942084,24.540642570995228,0.04894664474074447,0.0,7.168357689577596,17.909972419820612,8.746856285168027,0.009838657830774157,6
2.950422707863798,7.807349619312894,6,5,31,6,8.506141384958,13,19.87,12,Standard,41.916781295616644,29.132503896515377,176,Yes,9.201611796471783,10.349002413387714,Low_spent_Small_value_payments,3.428353308152332,0.0451,0.038115,1.0,1.0,0.022542,1.0,1.0,1.0,0.110172,1.0,1,1,0.851676,1.0,0,Prime,0.03395298856217589,0.0241315300148539,28.191669501127958,-0.016330449651933122,1.0,12.211892535278166,21.43783832197231,8.055633363380904,0.023375546589284656,11
2.950422707863798,7.807349619312894,6,5,31,6,8.506141384958,11,16.87,12,Standard,41.916781295616644,26.041476458839284,177,Yes,9.201611796471783,7.213858498885348,Low_spent_Medium_value_payments,4.180098307117398,0.0451,0.038115,1.0,1.0,0.100763,1.0,1.0,1.0,0.029508,1.0,1,1,0.93236,1.08,0,Prime,0.03395298856217589,0.0241315300148539,26.355243419706976,0.05227529227477765,1.0,11.54231187357572,19.97592666853513,8.055633363380904,0.023375546589284656,11
2.950422707863798,7.807349619312894,6,5,31,6,8.506141384958,12,19.87,12,Standard,41.916781295616644,26.3161966456708,179,Yes,9.201611796471783,8.21007863254757,High_spent_Small_value_payments,4.067886553138031,0.0451,0.038115,1.0,1.0,0.079102,1.0,1.0,1.0,0.046282,1.0,1,1,0.915582,1.0,1,Prime,0.03395298856217589,0.0241315300148539,26.52211257637128,0.036333527352955884,1.0,12.211892535278166,20.7258601406191,8.055633363380904,0.023375546589284656,11
2.914316588782289,7.0053113678776695,6,3,7,7,3.977944277315399,18,15.06,10,Standard,43.15317208755955,37.63832057733276,123,Yes,6.531265012613016,4.980676825855728,High_spent_Small_value_payments,4.07686095661459,0.1409,0.03464,1.0,1.0,0.19932,1.0,1.0,1.0,0.02302,1.0,1,1,0.942304,1.08,1,Prime,0.06480473619385754,0.022779958491206787,24.185764622161752,0.10608456176981805,1.0,10.403597786326172,14.607552101469654,7.199630837495355,0.02211856038623671,10
2.9413177766579586,7.571819553971831,8,7,6,4,5.705643405720759,19,5.79,5,Standard,13.065897021820579,23.9825937667405,254,No,7.825175384355784,5.4019430397068335,High_spent_Large_value_payments,4.176519722836304,0.0034,0.030573,1.0,1.0,0.130587,1.0,1.0,0.625,0.0154,1.0,0,1,0.954013,1.04,1,Near_Prime,0.0033235984662530918,0.021037875245062704,30.690877287330657,0.07554670221875052,0.0,5.482446449236045,19.06055856616359,7.809947418069704,0.020486087143687444,11
2.9413177766579586,7.571819553971831,8,7,6,4,5.705643405720759,19,5.79,5,Standard,13.065897021820579,30.366771673201672,255,No,7.825175384355784,6.478386059970524,High_spent_Medium_value_payments,4.14591047419222,0.0034,0.030573,1.0,1.0,0.122161,1.0,1.0,0.625,0.027016,1.0,0,1,0.942392,1.04,1,Near_Prime,0.0033235984662530918,0.021037875245062704,35.321912835566586,0.0707165296687291,0.0,5.482446449236045,19.06055856616359,7.809947418069704,0.020486087143687444,11
2.960778431882216,8.133841941448999,7,3,18,4,7.107478339183676,23,13.92,2,Standard,33.058985394740446,30.877438089901627,319,Yes,10.18921291794384,7.841152826401495,High_spent_Medium_value_payments,4.237263435208836,0.0165,0.036177,1.0,1.0,0.0788,1.0,1.0,0.5,0.027109,1.0,1,1,0.936703,0.96,0,Subprime,0.014807566534149207,0.023392562529045802,21.450285079854854,0.037608740260819506,1.0,5.39091453998445,24.008909321706618,8.409356247673816,0.022689349433995,7
2.960778431882216,8.133841941448999,7,3,18,4,7.107478339183676,20,10.92,5,Standard,33.058985394740446,38.30456756460622,320,Yes,10.18921291794384,8.930483601777933,High_spent_Small_value_payments,4.144510876505303,0.0165,0.036177,1.0,1.0,0.064272,1.0,1.0,1.0,0.043321,1.0,1,1,0.920488,1.04,0,Near_Prime,0.014807566534149207,0.023392562529045802,24.443466301512274,0.025844752437225435,1.0,7.118202004742203,22.647462171142386,8.409356247673816,0.022689349433995,7
2.96515967986741,8.309064016673172,5,2,8,3,5.956721672651209,8,11.01,6,Good,19.533565118229003,29.97310198091432,316,No,10.13482979258447,9.420744849579156,High_spent_Small_value_payments,4.2298448948621905,0.0037,0.029103,1.0,1.0,0.063425,1.0,1.0,1.0,0.043289,1.0,0,2,0.927599,1.0,0,Prime,0.0036096501986767333,0.02036216531695973,16.425327006880664,0.03101028276690286,0.0,7.6683185386501265,13.472412737591625,8.605541393395573,0.019849465472972908,5
2.955529536502176,8.017382692941041,5,7,5,7,6.665808671344885,10,14.79,9,Standard,31.036856593672237,35.9681581457689,140,Yes,10.268827695382406,10.272066381579696,Low_spent_Small_value_payments,3.693099719554411,0.0172,0.042361,1.0,1.0,0.029158,1.0,1.0,1.0,0.084248,1.0,1,1,0.873367,1.0,0,Prime,0.01536681120841261,0.02562860982654935,39.04907949647968,-0.013745252802180903,1.0,9.954298969256545,16.108269169724494,8.277648191598603,0.024757253182236476,14
2.9530115357034132,7.850032173338143,8,7,28,6,10.84892149131963,17,20.42,11,Bad,55.858485523148914,29.84794832139709,39,Yes,9.450775362922526,9.51107545322722,Low_spent_Small_value_payments,3.891231190508412,0.0875,0.039447,1.0,0.325,0.052224,1.0,1.0,1.0,0.075803,1.0,1,0,0.884723,1.08,0,Near_Prime,0.05208064477287358,0.02461868294163858,34.96227999200038,0.012295037402717795,1.0,11.964258770108357,28.50775678520765,8.100250776103655,0.02382643621608788,13
2.9351048453047808,7.447453742918845,5,6,5,4,6.889428818835611,20,8.36,6,Standard,24.666490734570733,39.0985593956832,250,No,6.8274394809718615,9.538162662869382,Low_spent_Small_value_payments,3.7462743037951944,0.0191,0.023819,1.0,1.0,0.061741,1.0,1.0,0.857143,0.120922,1.0,0,1,0.855206,1.08,1,Near_Prime,0.01685896349425619,0.017710983606512125,37.448642111783,0.033911370306334475,0.0,6.882422705891135,22.16554061183792,7.683142887640486,0.017335138394606025,10
2.9351048453047808,7.447453742918845,5,6,5,4,7.528399384119346,20,8.36,6,Standard,24.666490734570733,36.83997819098044,251,No,6.8274394809718615,5.282766974568169,High_spent_Large_value_payments,4.168539858018411,0.0191,0.023819,1.0,1.0,0.147701,1.0,1.0,0.857143,0.016597,1.0,0,1,0.95957,0.96,0,Near_Prime,0.01685896349425619,0.017710983606512125,36.150772255005414,0.08807302725684477,0.0,6.882422705891135,23.56808798315897,7.683142887640486,0.017335138394606025,10
2.947537319625128,7.671556795621397,8,8,24,6,7.9312340845607965,20,9.78,13,Bad,43.59658035539783,26.125446441717568,171,Yes,9.063756838070864,4.683700764371425,High_spent_Large_value_payments,4.177131830287911,0.0552,0.042446,1.0,1.0,0.116793,1.0,1.0,1.0,0.009142,1.0,1,0,0.948398,1.0,0,Near_Prime,0.03919055930434895,0.02565696210489051,34.96903157817163,0.06009518192584852,1.0,9.791036879257378,24.437948037501492,7.9053657650039915,0.02478334406519755,14
2.947537319625128,7.671556795621397,8,8,24,6,6.889428818835611,22,9.78,13,Bad,43.59658035539783,38.54245777149914,172,Yes,9.063756838070864,7.5926605189714405,High_spent_Medium_value_payments,4.0442140611656425,0.0552,0.042446,1.0,1.0,0.087772,1.0,1.0,1.0,0.041013,1.0,1,0,0.916517,1.08,1,Near_Prime,0.03919055930434895,0.02565696210489051,44.010721859139586,0.039689168101631825,1.0,9.791036879257378,23.068520973583755,7.9053657650039915,0.02478334406519755,14
2.947537319625128,7.671556795621397,8,8,24,6,7.9312340845607965,20,9.78,13,Bad,43.59658035539783,33.964677136761175,173,Yes,9.063756838070864,6.285392567901095,High_spent_Medium_value_payments,4.136385806973825,0.0552,0.042446,1.0,1.0,0.106883,1.0,1.0,1.0,0.021903,1.0,1,0,0.935633,1.08,0,Near_Prime,0.03919055930434895,0.02565696210489051,40.8482461955885,0.053505139969214195,1.0,9.791036879257378,24.437948037501492,7.9053657650039915,0.02478334406519755,14
